"CLIENT_CODE","FILE_NBR","SUBMISSION_NUMBER","LINE_NUMBER","AMOUNT"
"23",100074,"00100074010120191231201906242020024600","09","14355869"
"23",100074,"00100074010120191231201906242020024600","10","6582251"
"23",100074,"00100074010120191231201906242020024600","11","19543566"
"23",100074,"00100074010120191231201906242020024600","12","57238114"
"23",100074,"00100074010120191231201906242020024600","13","18442171"
"23",100074,"00100074010120191231201906242020024600","14","-450161"
"23",100074,"00100074010120191231201906242020024600","15","261066"
"23",100074,"00100074010120191231201906242020024600","16","-711227"
"23",100074,"00100074010120191231201906242020024600","17","17730944"
"23",100074,"00100074010120191231201906242020024600","18",
"23",100074,"00100074010120191231201906242020024600","19",
"23",100074,"00100074010120191231201906242020024600","21",
"23",100074,"00100074010120191231201906242020024600","24","0"
"23",100074,"00100074010120191231201906242020024600","25","17730944"
"23",100075,"00100075010120191231201905062020084319","01","2916011743"
"23",100075,"00100075010120191231201905062020084319","02","2535341830"
"23",100075,"00100075010120191231201905062020084319","03","5451353573"
"23",100075,"00100075010120191231201905062020084319","04","4127020187"
"23",100075,"00100075010120191231201905062020084319","05","1324333386"
"23",100075,"00100075010120191231201905062020084319","06","13608459"
"23",100075,"00100075010120191231201905062020084319","07","1337941845"
"23",100075,"00100075010120191231201905062020084319","08","293736319"
"23",100075,"00100075010120191231201905062020084319","09","305786508"
"23",100075,"00100075010120191231201905062020084319","10","89849272"
"23",100075,"00100075010120191231201905062020084319","11","440414332"
"23",100075,"00100075010120191231201905062020084319","12","1129786431"
"23",100075,"00100075010120191231201905062020084319","13","208155414"
"23",100075,"00100075010120191231201905062020084319","14","32503351"
"23",100075,"00100075010120191231201905062020084319","15","26905437"
"23",100075,"00100075010120191231201905062020084319","16","5597914"
"23",100075,"00100075010120191231201905062020084319","17","213753328"
"23",100075,"00100075010120191231201905062020084319","18",
"23",100075,"00100075010120191231201905062020084319","19",
"23",100075,"00100075010120191231201905062020084319","21",
"23",100075,"00100075010120191231201905062020084319","24","0"
"23",100075,"00100075010120191231201905062020084319","25","213753328"
"23",100077,"00100077010120191231201906242020021721","01","1085900824"
"23",100077,"00100077010120191231201906242020021721","02","651735167"
"23",100077,"00100077010120191231201906242020021721","03","1737635991"
"23",100077,"00100077010120191231201906242020021721","04","1588430613"
"23",100077,"00100077010120191231201906242020021721","05","149205378"
"23",100077,"00100077010120191231201906242020021721","06","28000"
"23",100077,"00100077010120191231201906242020021721","07","149233378"
"23",100077,"00100077010120191231201906242020021721","08","36923137"
"23",100077,"00100077010120191231201906242020021721","09","49054665"
"23",100077,"00100077010120191231201906242020021721","10","10942347"
"23",100077,"00100077010120191231201906242020021721","11","45414425"
"23",100077,"00100077010120191231201906242020021721","12","142334574"
"23",100077,"00100077010120191231201906242020021721","13","6898804"
"23",100077,"00100077010120191231201906242020021721","14","295857"
"23",100077,"00100077010120191231201906242020021721","15","78284"
"23",100077,"00100077010120191231201906242020021721","16","217573"
"23",100077,"00100077010120191231201906242020021721","17","7116377"
"23",100077,"00100077010120191231201906242020021721","18",
"23",100077,"00100077010120191231201906242020021721","19",
"23",100077,"00100077010120191231201906242020021721","21",
"23",100077,"00100077010120191231201906242020021721","24","0"
"23",100077,"00100077010120191231201906242020021721","25","7116377"
"23",100079,"00100079060120180531201908192019102607","01","2283098081"
"23",100079,"00100079060120180531201908192019102607","02","5294243973"
"23",100079,"00100079060120180531201908192019102607","03","7577342054"
"23",100079,"00100079060120180531201908192019102607","04","5993933650"
"23",100079,"00100079060120180531201908192019102607","05","1583408404"
"23",100079,"00100079060120180531201908192019102607","06","42884586"
"23",100079,"00100079060120180531201908192019102607","07","1626292990"
"23",100079,"00100079060120180531201908192019102607","08","197166580"
"23",100079,"00100079060120180531201908192019102607","09","620222389"
"23",100079,"00100079060120180531201908192019102607","10","83146421"
"23",100079,"00100079060120180531201908192019102607","11","550359336"
"23",100079,"00100079060120180531201908192019102607","12","1450894726"
"23",100079,"00100079060120180531201908192019102607","13","175398264"
"23",100079,"00100079060120180531201908192019102607","14","1451106"
"23",100079,"00100079060120180531201908192019102607","15","0"
"23",100079,"00100079060120180531201908192019102607","16","1451106"
"23",100079,"00100079060120180531201908192019102607","17","176849370"
"23",100079,"00100079060120180531201908192019102607","18",
"23",100079,"00100079060120180531201908192019102607","19",
"23",100079,"00100079060120180531201908192019102607","21",
"23",100079,"00100079060120180531201908192019102607","24","0"
"23",100079,"00100079060120180531201908192019102607","25","176849370"
"23",100080,"00100080010120191231201905272020095903","01","3682564648"
"23",100080,"00100080010120191231201905272020095903","02","2199538359"
"23",100080,"00100080010120191231201905272020095903","03","5882103007"
"23",100080,"00100080010120191231201905272020095903","04","5297113349"
"23",100080,"00100080010120191231201905272020095903","05","584989658"
"23",100080,"00100080010120191231201905272020095903","06","12436523"
"23",100080,"00100080010120191231201905272020095903","07","597426181"
"23",100080,"00100080010120191231201905272020095903","08","115458207"
"23",100080,"00100080010120191231201905272020095903","09","163605495"
"23",100080,"00100080010120191231201905272020095903","10","41283212"
"23",100080,"00100080010120191231201905272020095903","11","219484101"
"23",100080,"00100080010120191231201905272020095903","12","539831015"
"23",100080,"00100080010120191231201905272020095903","13","57595166"
"23",100080,"00100080010120191231201905272020095903","14","12262056"
"23",100080,"00100080010120191231201905272020095903","15","4549059"
"23",100080,"00100080010120191231201905272020095903","16","7712997"
"23",100080,"00100080010120191231201905272020095903","17","65308163"
"23",100080,"00100080010120191231201905272020095903","18","-19491480"
"23",100080,"00100080010120191231201905272020095903","19",
"23",100080,"00100080010120191231201905272020095903","21",
"23",100080,"00100080010120191231201905272020095903","24","0"
"23",100080,"00100080010120191231201905272020095903","25","45816683"
"23",100081,"00100081100120180930201903042020015010","01","6244588"
"23",100081,"00100081100120180930201903042020015010","02","23474489"
"23",100081,"00100081100120180930201903042020015010","03","29719077"
"23",100081,"00100081100120180930201903042020015010","04","21866574"
"23",100081,"00100081100120180930201903042020015010","05","7852503"
"23",100081,"00100081100120180930201903042020015010","06","105617"
"23",100081,"00100081100120180930201903042020015010","07","7958120"
"23",100081,"00100081100120180930201903042020015010","08","2453884"
"23",100081,"00100081100120180930201903042020015010","09","2278830"
"23",100081,"00100081100120180930201903042020015010","10","1765187"
"23",100081,"00100081100120180930201903042020015010","11","2674738"
"23",100081,"00100081100120180930201903042020015010","12","9172639"
"23",100081,"00100081100120180930201903042020015010","13","-1214519"
"23",100081,"00100081100120180930201903042020015010","14","1340618"
"23",100081,"00100081100120180930201903042020015010","15","851286"
"23",100081,"00100081100120180930201903042020015010","16","489332"
"23",100081,"00100081100120180930201903042020015010","17","-725187"
"23",100081,"00100081100120180930201903042020015010","18","191049"
"23",100081,"00100081100120180930201903042020015010","19",
"23",100081,"00100081100120180930201903042020015010","21",
"23",100081,"00100081100120180930201903042020015010","24","0"
"23",100081,"00100081100120180930201903042020015010","25","-534138"
"23",100084,"00100084070120180630201912162019022112","01","458634236"
"23",100084,"00100084070120180630201912162019022112","02","388255622"
"23",100084,"00100084070120180630201912162019022112","03","846889858"
"23",100084,"00100084070120180630201912162019022112","04","635645346"
"23",100084,"00100084070120180630201912162019022112","05","211244512"
"23",100084,"00100084070120180630201912162019022112","06","7044465"
"23",100084,"00100084070120180630201912162019022112","07","218288977"
"23",100084,"00100084070120180630201912162019022112","08","55478884"
"23",100084,"00100084070120180630201912162019022112","09","79886293"
"23",100084,"00100084070120180630201912162019022112","10","28213458"
"23",100084,"00100084070120180630201912162019022112","11","50450110"
"23",100084,"00100084070120180630201912162019022112","12","214028745"
"23",100084,"00100084070120180630201912162019022112","13","4260232"
"23",100084,"00100084070120180630201912162019022112","14","11810260"
"23",100084,"00100084070120180630201912162019022112","15","0"
"23",100084,"00100084070120180630201912162019022112","16","11810260"
"23",100084,"00100084070120180630201912162019022112","17","16070492"
"23",100084,"00100084070120180630201912162019022112","18",
"23",100084,"00100084070120180630201912162019022112","19","775598"
"23",100084,"00100084070120180630201912162019022112","21","-494009"
"23",100084,"00100084070120180630201912162019022112","24","281589"
"23",100084,"00100084070120180630201912162019022112","25","16352081"
"23",100086,"00100086070120180630201912172019101403","01","637328751"
"23",100086,"00100086070120180630201912172019101403","02","374059549"
"23",100086,"00100086070120180630201912172019101403","03","1011388300"
"23",100086,"00100086070120180630201912172019101403","04","804454823"
"23",100086,"00100086070120180630201912172019101403","05","206933477"
"23",100086,"00100086070120180630201912172019101403","06","14507346"
"23",100086,"00100086070120180630201912172019101403","07","221440823"
"23",100086,"00100086070120180630201912172019101403","08","64430815"
"23",100086,"00100086070120180630201912172019101403","09","79350005"
"23",100086,"00100086070120180630201912172019101403","10","22280678"
"23",100086,"00100086070120180630201912172019101403","11","83196203"
"23",100086,"00100086070120180630201912172019101403","12","249257701"
"23",100086,"00100086070120180630201912172019101403","13","-27816878"
"23",100086,"00100086070120180630201912172019101403","14","40644669"
"23",100086,"00100086070120180630201912172019101403","15","8960837"
"23",100086,"00100086070120180630201912172019101403","16","31683832"
"23",100086,"00100086070120180630201912172019101403","17","3866954"
"23",100086,"00100086070120180630201912172019101403","18",
"23",100086,"00100086070120180630201912172019101403","19",
"23",100086,"00100086070120180630201912172019101403","21",
"23",100086,"00100086070120180630201912172019101403","24","0"
"23",100086,"00100086070120180630201912172019101403","25","3866954"
"23",100088,"00100088100120180930201902262020085854","01","2547082109"
"23",100088,"00100088100120180930201902262020085854","02","2474549212"
"23",100088,"00100088100120180930201902262020085854","03","5021631321"
"23",100088,"00100088100120180930201902262020085854","04","3968110941"
"23",100088,"00100088100120180930201902262020085854","05","1053520380"
"23",100088,"00100088100120180930201902262020085854","06","20738645"
"23",100088,"00100088100120180930201902262020085854","07","1074259025"
"23",100088,"00100088100120180930201902262020085854","08","200742604"
"23",100088,"00100088100120180930201902262020085854","09","293723197"
"23",100088,"00100088100120180930201902262020085854","10","62998777"
"23",100088,"00100088100120180930201902262020085854","11","340766891"
"23",100088,"00100088100120180930201902262020085854","12","898231469"
"23",100088,"00100088100120180930201902262020085854","13","176027556"
"23",100088,"00100088100120180930201902262020085854","14","69141777"
"23",100088,"00100088100120180930201902262020085854","15","21815810"
"23",100088,"00100088100120180930201902262020085854","16","47325967"
"23",100088,"00100088100120180930201902262020085854","17","223353523"
"23",100088,"00100088100120180930201902262020085854","18",
"23",100088,"00100088100120180930201902262020085854","19",
"23",100088,"00100088100120180930201902262020085854","21",
"23",100088,"00100088100120180930201902262020085854","24","0"
"23",100088,"00100088100120180930201902262020085854","25","223353523"
"23",100092,"00100092010120191231201907242020115040","01","782495890"
"23",100092,"00100092010120191231201907242020115040","02","678442172"
"23",100092,"00100092010120191231201907242020115040","03","1460938062"
"23",100092,"00100092010120191231201907242020115040","04","1324364894"
"23",100092,"00100092010120191231201907242020115040","05","136573168"
"23",100092,"00100092010120191231201907242020115040","06","1616175"
"23",100092,"00100092010120191231201907242020115040","07","138189343"
"23",100092,"00100092010120191231201907242020115040","08","38255376"
"23",100092,"00100092010120191231201907242020115040","09","41637178"
"23",100092,"00100092010120191231201907242020115040","10","13171739"
"23",100092,"00100092010120191231201907242020115040","11","58954132"
"23",100092,"00100092010120191231201907242020115040","12","152018425"
"23",100092,"00100092010120191231201907242020115040","13","-13829082"
"23",100092,"00100092010120191231201907242020115040","14","3582080"
"23",100092,"00100092010120191231201907242020115040","15",
"23",100092,"00100092010120191231201907242020115040","16","3582080"
"23",100092,"00100092010120191231201907242020115040","17","-10247002"
"23",100092,"00100092010120191231201907242020115040","18","-905075"
"23",100092,"00100092010120191231201907242020115040","19",
"23",100092,"00100092010120191231201907242020115040","21",
"23",100092,"00100092010120191231201907242020115040","24","0"
"23",100092,"00100092010120191231201907242020115040","25","-11152077"
"23",100093,"00100093100120180930201912192019033813","01","965864882"
"23",100093,"00100093100120180930201912192019033813","02","1516013936"
"23",100093,"00100093100120180930201912192019033813","03","2481878818"
"23",100093,"00100093100120180930201912192019033813","04","2029127442"
"23",100093,"00100093100120180930201912192019033813","05","452751376"
"23",100093,"00100093100120180930201912192019033813","06","36113774"
"23",100093,"00100093100120180930201912192019033813","07","488865150"
"23",100093,"00100093100120180930201912192019033813","08","109393683"
"23",100093,"00100093100120180930201912192019033813","09","160136055"
"23",100093,"00100093100120180930201912192019033813","10","31627915"
"23",100093,"00100093100120180930201912192019033813","11","140101428"
"23",100093,"00100093100120180930201912192019033813","12","441259081"
"23",100093,"00100093100120180930201912192019033813","13","47606069"
"23",100093,"00100093100120180930201912192019033813","14","87355087"
"23",100093,"00100093100120180930201912192019033813","15","127593301"
"23",100093,"00100093100120180930201912192019033813","16","-40238214"
"23",100093,"00100093100120180930201912192019033813","17","7367855"
"23",100093,"00100093100120180930201912192019033813","18",
"23",100093,"00100093100120180930201912192019033813","19",
"23",100093,"00100093100120180930201912192019033813","21",
"23",100093,"00100093100120180930201912192019033813","24","0"
"23",100093,"00100093100120180930201912192019033813","25","7367855"
"23",100098,"00100098100120180930201903182020015137","01","4778320"
"23",100098,"00100098100120180930201903182020015137","02","63132500"
"23",100098,"00100098100120180930201903182020015137","03","67910820"
"23",100098,"00100098100120180930201903182020015137","04","51057611"
"23",100098,"00100098100120180930201903182020015137","05","16853209"
"23",100098,"00100098100120180930201903182020015137","06","2863696"
"23",100098,"00100098100120180930201903182020015137","07","19716905"
"23",100098,"00100098100120180930201903182020015137","08","7100779"
"23",100098,"00100098100120180930201903182020015137","09","4721369"
"23",100098,"00100098100120180930201903182020015137","10","4347967"
"23",100098,"00100098100120180930201903182020015137","11","12249049"
"23",100098,"00100098100120180930201903182020015137","12","28419164"
"23",100098,"00100098100120180930201903182020015137","13","-8702259"
"23",100098,"00100098100120180930201903182020015137","14","12352349"
"23",100098,"00100098100120180930201903182020015137","15","3940467"
"23",100098,"00100098100120180930201903182020015137","16","8411882"
"23",100098,"00100098100120180930201903182020015137","17","-290377"
"23",100098,"00100098100120180930201903182020015137","18",
"23",100098,"00100098100120180930201903182020015137","19",
"23",100098,"00100098100120180930201903182020015137","21",
"23",100098,"00100098100120180930201903182020015137","24","0"
"23",100098,"00100098100120180930201903182020015137","25","-290377"
"23",100099,"00100099010120190831201902202020100644","01","205927875"
"23",100099,"00100099010120190831201902202020100644","02","166101197"
"23",100099,"00100099010120190831201902202020100644","03","372029072"
"23",100099,"00100099010120190831201902202020100644","04","332891911"
"23",100099,"00100099010120190831201902202020100644","05","39137161"
"23",100099,"00100099010120190831201902202020100644","06","190044"
"23",100099,"00100099010120190831201902202020100644","07","39327205"
"23",100099,"00100099010120190831201902202020100644","08","11931822"
"23",100099,"00100099010120190831201902202020100644","09","8869646"
"23",100099,"00100099010120190831201902202020100644","10","5053801"
"23",100099,"00100099010120190831201902202020100644","11","15121719"
"23",100099,"00100099010120190831201902202020100644","12","40976988"
"23",100099,"00100099010120190831201902202020100644","13","-1649783"
"23",100099,"00100099010120190831201902202020100644","14","-13541"
"23",100099,"00100099010120190831201902202020100644","15","846365"
"23",100099,"00100099010120190831201902202020100644","16","-859906"
"23",100099,"00100099010120190831201902202020100644","17","-2509689"
"23",100099,"00100099010120190831201902202020100644","18","639231"
"23",100099,"00100099010120190831201902202020100644","19",
"23",100099,"00100099010120190831201902202020100644","21",
"23",100099,"00100099010120190831201902202020100644","24","0"
"23",100099,"00100099010120190831201902202020100644","25","-1870458"
"23",100099,"00100099090120191231201905202020100838","01","98494428"
"23",100099,"00100099090120191231201905202020100838","02","78938861"
"23",100099,"00100099090120191231201905202020100838","03","177433289"
"23",100099,"00100099090120191231201905202020100838","04","157875571"
"23",100099,"00100099090120191231201905202020100838","05","19557718"
"23",100099,"00100099090120191231201905202020100838","06","83216"
"23",100099,"00100099090120191231201905202020100838","07","19640934"
"23",100099,"00100099090120191231201905202020100838","08","6095122"
"23",100099,"00100099090120191231201905202020100838","09","4420975"
"23",100099,"00100099090120191231201905202020100838","10","2436570"
"23",100099,"00100099090120191231201905202020100838","11","8817731"
"23",100099,"00100099090120191231201905202020100838","12","21770398"
"23",100099,"00100099090120191231201905202020100838","13","-2129464"
"23",100099,"00100099090120191231201905202020100838","14","307305"
"23",100099,"00100099090120191231201905202020100838","15","1488081"
"23",100099,"00100099090120191231201905202020100838","16","-1180776"
"23",100099,"00100099090120191231201905202020100838","17","-3310240"
"23",100099,"00100099090120191231201905202020100838","18",
"23",100099,"00100099090120191231201905202020100838","19",
"23",100099,"00100099090120191231201905202020100838","21",
"23",100099,"00100099090120191231201905202020100838","24","0"
"23",100099,"00100099090120191231201905202020100838","25","-3310240"
"23",100102,"00100102010120191231201906232020045047","01","102556844"
"23",100102,"00100102010120191231201906232020045047","02","132572644"
"23",100102,"00100102010120191231201906232020045047","03","235129488"
"23",100102,"00100102010120191231201906232020045047","04","203953805"
"23",100102,"00100102010120191231201906232020045047","05","31175683"
"23",100102,"00100102010120191231201906232020045047","06","305477"
"23",100102,"00100102010120191231201906232020045047","07","31481160"
"23",100102,"00100102010120191231201906232020045047","08","10292636"
"23",100102,"00100102010120191231201906232020045047","09","6835362"
"23",100102,"00100102010120191231201906232020045047","10","4099333"
"23",100102,"00100102010120191231201906232020045047","11","15711305"
"23",100102,"00100102010120191231201906232020045047","12","36938636"
"23",100102,"00100102010120191231201906232020045047","13","-5457476"
"23",100102,"00100102010120191231201906232020045047","14","21497"
"23",100102,"00100102010120191231201906232020045047","15","176119"
"23",100102,"00100102010120191231201906232020045047","16","-154622"
"23",100102,"00100102010120191231201906232020045047","17","-5612098"
"23",100102,"00100102010120191231201906232020045047","18",
"23",100102,"00100102010120191231201906232020045047","19",
"23",100102,"00100102010120191231201906232020045047","21",
"23",100102,"00100102010120191231201906232020045047","24","0"
"23",100102,"00100102010120191231201906232020045047","25","-5612098"
"23",100103,"00100103010120191231201906302020020247","01","30905968"
"23",100103,"00100103010120191231201906302020020247","02","72262085"
"23",100103,"00100103010120191231201906302020020247","03","103168053"
"23",100103,"00100103010120191231201906302020020247","04","82105971"
"23",100103,"00100103010120191231201906302020020247","05","21062082"
"23",100103,"00100103010120191231201906302020020247","06","445424"
"23",100103,"00100103010120191231201906302020020247","07","21507506"
"23",100103,"00100103010120191231201906302020020247","08","5715205"
"23",100103,"00100103010120191231201906302020020247","09","4423988"
"23",100103,"00100103010120191231201906302020020247","10","2675489"
"23",100103,"00100103010120191231201906302020020247","11","9272434"
"23",100103,"00100103010120191231201906302020020247","12","22087116"
"23",100103,"00100103010120191231201906302020020247","13","-579610"
"23",100103,"00100103010120191231201906302020020247","14","6407652"
"23",100103,"00100103010120191231201906302020020247","15","6798034"
"23",100103,"00100103010120191231201906302020020247","16","-390382"
"23",100103,"00100103010120191231201906302020020247","17","-969992"
"23",100103,"00100103010120191231201906302020020247","18",
"23",100103,"00100103010120191231201906302020020247","19",
"23",100103,"00100103010120191231201906302020020247","21",
"23",100103,"00100103010120191231201906302020020247","24","0"
"23",100103,"00100103010120191231201906302020020247","25","-969992"
"23",100105,"00100105010120191231201906172020102701","01","568894411"
"23",100105,"00100105010120191231201906172020102701","02","595997316"
"23",100105,"00100105010120191231201906172020102701","03","1164891727"
"23",100105,"00100105010120191231201906172020102701","04","915676713"
"23",100105,"00100105010120191231201906172020102701","05","249215014"
"23",100105,"00100105010120191231201906172020102701","06","2319225"
"23",100105,"00100105010120191231201906172020102701","07","251534239"
"23",100105,"00100105010120191231201906172020102701","08","81658382"
"23",100105,"00100105010120191231201906172020102701","09","90897803"
"23",100105,"00100105010120191231201906172020102701","10","27369270"
"23",100105,"00100105010120191231201906172020102701","11","55537029"
"23",100105,"00100105010120191231201906172020102701","12","255462484"
"23",100105,"00100105010120191231201906172020102701","13","-3928245"
"23",100105,"00100105010120191231201906172020102701","14","54028237"
"23",100105,"00100105010120191231201906172020102701","15","48077992"
"23",100105,"00100105010120191231201906172020102701","16","5950245"
"23",100105,"00100105010120191231201906172020102701","17","2022000"
"23",100105,"00100105010120191231201906172020102701","18",
"23",100105,"00100105010120191231201906172020102701","19",
"23",100105,"00100105010120191231201906172020102701","21",
"23",100105,"00100105010120191231201906172020102701","24","0"
"23",100105,"00100105010120191231201906172020102701","25","2022000"
"23",100106,"00100106060120180531201912232019112623","01","9397727"
"23",100106,"00100106060120180531201912232019112623","02","37433428"
"23",100106,"00100106060120180531201912232019112623","03","46831155"
"23",100106,"00100106060120180531201912232019112623","04","32100256"
"23",100106,"00100106060120180531201912232019112623","05","14730899"
"23",100106,"00100106060120180531201912232019112623","06","691005"
"23",100106,"00100106060120180531201912232019112623","07","15421904"
"23",100106,"00100106060120180531201912232019112623","08","4564241"
"23",100106,"00100106060120180531201912232019112623","09","5233330"
"23",100106,"00100106060120180531201912232019112623","10","2049094"
"23",100106,"00100106060120180531201912232019112623","11","5758927"
"23",100106,"00100106060120180531201912232019112623","12","17605592"
"23",100106,"00100106060120180531201912232019112623","13","-2183688"
"23",100106,"00100106060120180531201912232019112623","14","6716614"
"23",100106,"00100106060120180531201912232019112623","15","4939178"
"23",100106,"00100106060120180531201912232019112623","16","1777436"
"23",100106,"00100106060120180531201912232019112623","17","-406252"
"23",100106,"00100106060120180531201912232019112623","18",
"23",100106,"00100106060120180531201912232019112623","19",
"23",100106,"00100106060120180531201912232019112623","21",
"23",100106,"00100106060120180531201912232019112623","24","0"
"23",100106,"00100106060120180531201912232019112623","25","-406252"
"23",100107,"00100107010120191231201905272020093923","01","146238907"
"23",100107,"00100107010120191231201905272020093923","02","156793636"
"23",100107,"00100107010120191231201905272020093923","03","303032543"
"23",100107,"00100107010120191231201905272020093923","04","263170852"
"23",100107,"00100107010120191231201905272020093923","05","39861691"
"23",100107,"00100107010120191231201905272020093923","06","72042"
"23",100107,"00100107010120191231201905272020093923","07","39933733"
"23",100107,"00100107010120191231201905272020093923","08","8431623"
"23",100107,"00100107010120191231201905272020093923","09","8598147"
"23",100107,"00100107010120191231201905272020093923","10","4837669"
"23",100107,"00100107010120191231201905272020093923","11","14179925"
"23",100107,"00100107010120191231201905272020093923","12","36047364"
"23",100107,"00100107010120191231201905272020093923","13","3886369"
"23",100107,"00100107010120191231201905272020093923","14","196282"
"23",100107,"00100107010120191231201905272020093923","15","877284"
"23",100107,"00100107010120191231201905272020093923","16","-681002"
"23",100107,"00100107010120191231201905272020093923","17","3205367"
"23",100107,"00100107010120191231201905272020093923","18",
"23",100107,"00100107010120191231201905272020093923","19",
"23",100107,"00100107010120191231201905272020093923","21",
"23",100107,"00100107010120191231201905272020093923","24","0"
"23",100107,"00100107010120191231201905272020093923","25","3205367"
"23",100109,"00100109010120191231201905272020075759","01","530148835"
"23",100109,"00100109010120191231201905272020075759","02","618468623"
"23",100109,"00100109010120191231201905272020075759","03","1148617458"
"23",100109,"00100109010120191231201905272020075759","04","948571136"
"23",100109,"00100109010120191231201905272020075759","05","200046322"
"23",100109,"00100109010120191231201905272020075759","06","1511116"
"23",100109,"00100109010120191231201905272020075759","07","201557438"
"23",100109,"00100109010120191231201905272020075759","08","45867414"
"23",100109,"00100109010120191231201905272020075759","09","48630972"
"23",100109,"00100109010120191231201905272020075759","10","23134097"
"23",100109,"00100109010120191231201905272020075759","11","58147656"
"23",100109,"00100109010120191231201905272020075759","12","175780139"
"23",100109,"00100109010120191231201905272020075759","13","25777299"
"23",100109,"00100109010120191231201905272020075759","14","41441513"
"23",100109,"00100109010120191231201905272020075759","15","34202430"
"23",100109,"00100109010120191231201905272020075759","16","7239083"
"23",100109,"00100109010120191231201905272020075759","17","33016382"
"23",100109,"00100109010120191231201905272020075759","18",
"23",100109,"00100109010120191231201905272020075759","19",
"23",100109,"00100109010120191231201905272020075759","21",
"23",100109,"00100109010120191231201905272020075759","24","0"
"23",100109,"00100109010120191231201905272020075759","25","33016382"
"23",100110,"00100110010120191231201905292020111850","01","2846088051"
"23",100110,"00100110010120191231201905292020111850","02","1464102011"
"23",100110,"00100110010120191231201905292020111850","03","4310190062"
"23",100110,"00100110010120191231201905292020111850","04","3885396537"
"23",100110,"00100110010120191231201905292020111850","05","424793525"
"23",100110,"00100110010120191231201905292020111850","06","24207521"
"23",100110,"00100110010120191231201905292020111850","07","449001046"
"23",100110,"00100110010120191231201905292020111850","08","86592044"
"23",100110,"00100110010120191231201905292020111850","09","104721708"
"23",100110,"00100110010120191231201905292020111850","10","21076077"
"23",100110,"00100110010120191231201905292020111850","11","151227453"
"23",100110,"00100110010120191231201905292020111850","12","363617282"
"23",100110,"00100110010120191231201905292020111850","13","85383764"
"23",100110,"00100110010120191231201905292020111850","14","24972608"
"23",100110,"00100110010120191231201905292020111850","15","781250"
"23",100110,"00100110010120191231201905292020111850","16","24191358"
"23",100110,"00100110010120191231201905292020111850","17","109575122"
"23",100110,"00100110010120191231201905292020111850","18","-28407454"
"23",100110,"00100110010120191231201905292020111850","19",
"23",100110,"00100110010120191231201905292020111850","21",
"23",100110,"00100110010120191231201905292020111850","24","0"
"23",100110,"00100110010120191231201905292020111850","25","81167668"
"23",100112,"00100112010120191231201903292020103800","01","2915951"
"23",100112,"00100112010120191231201903292020103800","02","26647043"
"23",100112,"00100112010120191231201903292020103800","03","29562994"
"23",100112,"00100112010120191231201903292020103800","04","23030676"
"23",100112,"00100112010120191231201903292020103800","05","6532318"
"23",100112,"00100112010120191231201903292020103800","06","1284434"
"23",100112,"00100112010120191231201903292020103800","07","7816752"
"23",100112,"00100112010120191231201903292020103800","08","3435074"
"23",100112,"00100112010120191231201903292020103800","09","2323667"
"23",100112,"00100112010120191231201903292020103800","10","1027337"
"23",100112,"00100112010120191231201903292020103800","11","2617907"
"23",100112,"00100112010120191231201903292020103800","12","9403985"
"23",100112,"00100112010120191231201903292020103800","13","-1587233"
"23",100112,"00100112010120191231201903292020103800","14","51017"
"23",100112,"00100112010120191231201903292020103800","15","0"
"23",100112,"00100112010120191231201903292020103800","16","51017"
"23",100112,"00100112010120191231201903292020103800","17","-1536216"
"23",100112,"00100112010120191231201903292020103800","18",
"23",100112,"00100112010120191231201903292020103800","19",
"23",100112,"00100112010120191231201903292020103800","21",
"23",100112,"00100112010120191231201903292020103800","24","0"
"23",100112,"00100112010120191231201903292020103800","25","-1536216"
"23",100113,"00100113070120180630201912092019071933","01","3519627117"
"23",100113,"00100113070120180630201912092019071933","02","2056494187"
"23",100113,"00100113070120180630201912092019071933","03","5576121304"
"23",100113,"00100113070120180630201912092019071933","04","4127082292"
"23",100113,"00100113070120180630201912092019071933","05","1449039012"
"23",100113,"00100113070120180630201912092019071933","06","77118570"
"23",100113,"00100113070120180630201912092019071933","07","1526157582"
"23",100113,"00100113070120180630201912092019071933","08","368246685"
"23",100113,"00100113070120180630201912092019071933","09","531641078"
"23",100113,"00100113070120180630201912092019071933","10","175162556"
"23",100113,"00100113070120180630201912092019071933","11","367413229"
"23",100113,"00100113070120180630201912092019071933","12","1442463548"
"23",100113,"00100113070120180630201912092019071933","13","83694034"
"23",100113,"00100113070120180630201912092019071933","14","51596175"
"23",100113,"00100113070120180630201912092019071933","15","67469609"
"23",100113,"00100113070120180630201912092019071933","16","-15873434"
"23",100113,"00100113070120180630201912092019071933","17","67820600"
"23",100113,"00100113070120180630201912092019071933","18",
"23",100113,"00100113070120180630201912092019071933","19",
"23",100113,"00100113070120180630201912092019071933","21",
"23",100113,"00100113070120180630201912092019071933","24","0"
"23",100113,"00100113070120180630201912092019071933","25","67820600"
"23",100115,"00100115010120191231201906092020024201","01","154755780"
"23",100115,"00100115010120191231201906092020024201","02","0"
"23",100115,"00100115010120191231201906092020024201","03","154755780"
"23",100115,"00100115010120191231201906092020024201","04","119999902"
"23",100115,"00100115010120191231201906092020024201","05","34755878"
"23",100115,"00100115010120191231201906092020024201","06","35625"
"23",100115,"00100115010120191231201906092020024201","07","34791503"
"23",100115,"00100115010120191231201906092020024201","08","7489147"
"23",100115,"00100115010120191231201906092020024201","09","6888160"
